name,categories,rating,coordinates,transactions,price,is_closed,content,review_rating,date,reviewers_name,cool_tag,useful_tag,funny_tag
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"The food is absolutely incredible! I had the most delicious brunch and they accommodated my food allergies with ease. The server, Gabee, was so thoughtful and kind. The wine list was perfect and the service was top notch. I'd highly recommend this place!!!",5,4/14/2019,Natalie J.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"As out-of-towners, the food and especially the staff at Bambara makes this a must-way place. Our server, Gabee, is a personification of Salt Lake's hospitality. She was extremely polite, sincerely attentive, and just made us feel special. The food was fresh, and flavorful! The wine list was top class. Even a menu item that would be ""basic"" fare had an extra level of attention. For the experience and flavor, the price is more than adequate. Highly recommended!",5,4/14/2019,Paul J.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"I've eaten here a few times for breakfast and once for dinner. Overall the experience has been quite good hence my inclination to return.The place looks upscale, nice sophisticated decor, yet not a big restaurant in size. I have to comment, however, that although the booths look nice they are terribly uncomfortable, tight and restricting. Plus the seating is not that comfortable. Get a table!I found the breakfast menu to be broad and comprehensive. I've had the oatmeal, quite good and a nice size filling portion.  Another time I had the bagel and salmon (lox).  It had all the expected accompaniments, including a sliced hard boiled egg. It also came with a good size portion of cream cheese for smearing. I have a fondness for bagel and lox, and it was generally good although the quality of the salmon was a bit off. Another time I had eggs over easy with bacon, potatoes.  What you'd expect.  The coffee is good but weak.  I like strong coffee and SLC seems to lean to weak coffee, unlike the Pacific Northwest or New Orleans.Dinner was very good. Starting with the creamy corn bisque, yummy.  I tried the elk as that is so unusual for me to try. It was cooked perfectly and tender, not too gamey.  It is expensive yet I found it worth the price. The accompaniments were good and appropriate to the dish, creative, including a delicate hash.The wine menu is good and the waiter suggested the red Obsidian with my elk and that was spot on. Rich and full bodied, yet smooth.  Very enjoyable.Service is very professional and friendly.I recommend this restaurant for its atmosphere, good food and nice relaxed feel.",4,4/14/2019,Tom B.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,This was a culinary and educational experience.Service and food was fantastic. Will return,5,4/6/2019,Jeff H.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"Brunch on Saturday: cocktails tiny, avocado toast was a send back.  Looked like peanut butter spread.  Brown and thin.  The short rib hash sounded amazing, was just ok.  Bloody Mary was only worthwhile order.",2,3/23/2019,Mike T.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"Had filet of beef, which was well seasoned but on the greasy side to my taste. Service was good. It was a group of four and we waited about an hour and a half for our food. Not sure if that's a typical wait time at an upscale restaurant like this.Starter salad was very good, spring mix with walnuts and honey. Chocolate mousse cake was great as well, not overly sweet.Overall good service. The waitress was attentive. One star off because food was on the greasier side and we weren't prompted on how we would like the steak done.Fantastic wine/drink options too. I didn't have any sip but my company enjoyed it very much and had multiple rounds of the same drink.",4,3/20/2019,Yiwei L.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"Really disappointed the last 3 times we've had dinner.  In the past, Banbara was one of our favorite places to eat. Not anymore. The service was slow and inattentive. The menu selection was very limited and nothing really sounded all that great. It will be a while...if ever before we return.",3,3/20/2019,M J.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,Came here for a business lunch because of the centralized location and couldn't have been happier with our choice!  I ordered the Grilled steak Cobb salad and having eaten many throughout the Salt Lake Valley this is hands-down my favorite!!  Great service!  Great location and the food was outstanding!,5,3/19/2019,Heidi W.,1,1,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"First time here was great, a little pricey, but good food which I'm willing to pay for.  The second time, the bone marrow appetizer did not have the same amount of marrow, and the meal went from there.  None of the food was horrible, and we enjoyed our meal...but for the price I expected more.  Don't skip it, but I hope you get my first experience vs my second!",4,3/17/2019,Jason M.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"Only went to have a charcuterie board, and this place definitely is worth it. So convenient that this is restaurant is in the Kimpton hotel!",4,3/17/2019,Tadeh S.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"The food is OK, over-rated, and not great.  The wine by the glass menu is exorbitant, and the pours are short. Overall, the place is a complete overcharge.  The bar is small, busy, and very noisy.  There are many better restaurants in downtown SLC, and there are certainly better values.  Skip it.",2,3/16/2019,Gerald J.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"Went for a ""treat yo self"" date night.What we orderedCream corned crab bisque- amazingCalamari- amazingFilet mignon- double amazingLamb- pretty good, wouldnt order againService was amazing as expected",5,3/2/2019,Zander L.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"It's been a while since I was here last.  After this visit I am sad it has been so long.  I loved this place on my first visit and I am regretting not coming back sooner.  This place is beautiful and the menu is awesome!  I also really enjoy that the kitchen is open for you to see into.  I love watching the chefs cook.  I came here with my mom and Aunt on a Sunday night.  We were seated immediately.  We chose the dijon deviled eggs and the calamari and shrimp as appetizers.  The eggs were amazing.  I loves the dijon instead of your typical mustard.  The pickled mustard seeds were a nice contrasting almost crunchy texture to the smooth and creamy texture of the eggyolk mixture.  My aunt thought the pickled carrot was ginger, once I told her it was carrot she liked it more because she thought it was a  weird ginger flavor.  The calamari was cooked to perfection and the crunch was awesome!  I loved the tempura shishito peppers, they were so yummy!  The dipping sauce was a great pairing with both the calamari and the shishito peppers. I chose the filet of beef.  I got it medium rare and it came out as I requested.  It was seasoned beautifully.  The black truffle aioli and crispy onions on the beef were superb together.  The leak puree was so good and I loved it with the crispy fingerling potatoes.  It was also super tasty with the steak and aioli.  The whole dish was awesome and I ate the entire thing.  The portion was perfect because most of the time I cannot eat an entire dish.  My mom and Aunt both got the steelhead.  My aunt loves salmon and wasnt sure about the trout.  The waiter helped convince her to get it and she did not regret it.  She even got it medium well as recommended instead of well done.  It had a great flavor and cooked perfect and it was juicy.  Neither my mom or aunt like medium well but they both loved the medium well because of how moist it was.  My mom did wish that the gnocchi brussel sprouts came in a larger portion.  They both loved what they got.  I got a brownie chocolate bowl and it was awesome.  The ice cream and brownies were awesome.  It had a weird but yummy marshmallow that reminded me of what an astronaut might eat.  It was almost powdery but it was a fun texture to add to the bowl.  I am definitely gonna try and come here more often.  I loved everything I had.",5,3/2/2019,Tiffany S.,0,1,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"If you are in SLC you absolutely MUST go to The Bambara. Brunch, lunch and dinner are exquisite. We had brunch this morning and our server MYKE was literally the best server I have ever had! Cheers and 5 stars!!",5,2/24/2019,Christopher R.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"Had brunch here with my girlfriend, the food was great!  Gabby recommended the shrimp and grits with bacon, we both liked that a lot.  The atmosphere is cool, we will be back for sure",5,2/20/2019,Shayne R.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"I want to preface this review by saying that we had  only heard good things about Bambara prior to dining there ourselves. Unfortunately, the restaurant failed to live up to our most reasonable expectations. For starters, Bambara's fried calamari was the most pitiful attempt at fried calamari I have ever encountered. Not only were we served tiny morsels of squid, but almost all of the breading had fallen off by the time the appetizer arrived to our table. The entrees did not fair any better. Both the filet and the elk were completely over cooked and were as tough as an old leather boot. The service, or lack thereof, only made matters worse. This was our first Valentines Day as an engaged couple, and we both wish we would have made other arrangements. Please do not make the same mistake we did. #thankyounext",3,2/18/2019,Dallas W.,1,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"We were going to the ballet and all other restaurants were completely full. Bamabara serves the whole menu in the bar/lounge area which is walk in only and it worked perfectly!! It was just two of us and we split the blue cheese chips, beet salad and chicken entree. It was the perfect amount of food. They split it in the kitchen without being asked - so helpful! The entrees were huge and I would definitely get the chicken again. Highly recommend (just make sure you have plenty of time before the ballet because the entree took a very long time to come out.",5,2/10/2019,Meredith D.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"Please check your CC charge. They overcharged me by adding to the already 20% tip that was left. When I spoke with the GM, he was unapologetic... Buyer beware.",3,2/7/2019,Gerald R.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"Great atmosphere and vibe. Went on a Friday night and were seated quickly. Pork belly, wedge salad and elk were all money. Highly recommend.",5,2/2/2019,Steve M.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"Fantastic dining experience. Dinner was on point. The service was exceptional. Catered to our needs and wants without hesitation. The cheese board was awesome, featuring several local cheeses. I love when chefs try and incorporate local foods into the menu. Worth every cent!",5,1/29/2019,Jayson M.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,good food. wine pours are outrageously lean...especially when the lowest glass price is $14...like this is maybe a 4 oz pour.,3,1/26/2019,Jourdan F.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"I travel to SLC for business and have eaten here twice.  They have a bar area where they can accommodate solo diners.  The first time I had the short rib ravioli.  It was good. Tonight I had the Elk. It was excellent!!  It is pricey, but well worth it.  The waiter paired it with a Merlot that went perfectly with the dish.  I'm not sure what the bad reviews are about.  Both the service and food are excellent.",5,1/22/2019,C. F.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"Reserved the private room off Main Street here for a family party for 21 people.  The room was nice, but chilly. We had to ask more than once to have the heat turned up. I was also very disappointed to find we had one server for all of us.  I give him credit, he did a great job for one person but he definitely needed help. Dishes weren't cleared like they should have been and we weren't even asked if we wanted more wine or other beverages.  The food was okay but not fantastic.  We had many different appetizers and entrees among us.  I had to sign a contract for the room which was fine.  I just wish  the restaurant provided the service we expected of a fine dining establishment.",3,1/15/2019,Kelli D.,0,2,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"One of our favorite restaurants in SLC. Tonight our server, Amy, is rocking it as usual. Try the mushroom appetizer. Tell them Mike sent you for a free high five (maybe).",5,1/7/2019,Michael D.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"We came here on NYE and thought the food was ok. The service was a bit lackluster. Food was a bit over salted. The best thing was the Cobb salad which wasn't very traditional but I liked it, very fresh. The steak was also cooked to the perfect temp (medium rare). Just seemed like a pretty tired menu and overpriced.  I didn't leave feeling like the value was worth it?",3,1/2/2019,Allison L.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,Made reservations for a group of five on a Monday and were seated promptly upon arrival in the back secluded area for bigger groups. Our server was super friendly and helpful. Made suggestions that we tried out and were pleasantly surprised! Everyone in the party enjoyed their meals. I got the seared steelhead and gnocchi dish. The fish was perfectly cooked and had the perfect amount of gnocchi to balance out the meal. Definitely a place to go when you feel like treating yourself to some fancy dining and splurging on a meal.,4,12/31/2018,Saynatry P.,0,1,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"Great experience at Bambara! I had heard this restaurant is one of the best in Salt Lake but I prefer to eat plant-based. Jacob, our server, said that one of the chefs, Anthony, is vegan and could something together for me. It was perfect! A mix of pumpkin, quinoa with pomegranate, spinach and cooked pear slices with a nice sauce.  My friend had the chicken and couldn't stop talking about how good it was. I asked for a Vesper martini even though it wasn't on the bar menu. No problem, they knew exactly how to make it. Friendly, professional service with a nice atmosphere!",5,12/29/2018,Matthew K.,0,1,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"Great atmosphere ! Nice hotel eatery we had breakfast there they were able to get our food out quickly , I had an omelet it was yummy",4,12/27/2018,Lisa M.,0,0,0
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"I have mixed feelings about Bambara. On the positive side: the food was excellent! It is the only reason I am giving a decent rating. We were in a large group who had multiple appetizers, cocktails, entrees, and desserts. Everything was cooked perfectly and plated beautifully. On the not-so-good side: some of the staff was not very friendly. They did not have our reservation, which was made a week in advance. Actually, we called twice regarding our reservation because we couldn't make it online and nobody answered the first time. We also had a very dismissive and unfriendly server. As a group of young professionals in a high end restaurant, we felt judged and unwelcome. Our second server was much more professional and attentive. Another strange thing to note is that we ordered a seasonal cocktail (And a Partridge in a Pear Tree) that was different colors depending on when we ordered it. It tasted the same, but something noteworthy nonetheless. I don't recommend this place for families or for a younger crowd as they clearly do not cater to, nor wish to cater to, developing professionals. I hope Bambara continues to make excellent food and strives to better their versatility for future generations.",4,12/20/2018,Amber B.,0,1,1
Bambara,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7647555307836, 'longitude': -111.891430914402}",['delivery'],$$$,False,"Bambara's take on the classic dish, bagel and lox, was delicious. Located in the Hotel Monaco, the restaurant is comfortable and cozy.  Bagel was toastwd perfectly, and all accompaniments were fresh.  Generous and delicious smoked salmon.",4,12/19/2018,Ryan P.,0,1,0
Nohm,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"{'latitude': 40.7496451, 'longitude': -111.8962374}","['pickup', 'delivery']",$$,False,Excellent flavorful food. The fried cauliflower was in a yummy sweet-spicy chile and garlic sauce. The savory chive pancake and spicy sauce was great. A stylish place with hip atmosphere.,5,4/1/2021,Marc C.,0,0,0
Nohm,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"{'latitude': 40.7496451, 'longitude': -111.8962374}","['pickup', 'delivery']",$$,False,"Very different! My friend and I enjoyed dinner here last weekend and can I tell you, if I was more adventurous then this would be my jam. The service was amazing, atmosphere was welcoming and comfortable, and the whole kitchen staff thanked us when we went out! Highly recommended for all of you adventurous folks!",4,3/1/2021,Elyce J.,0,0,0
Nohm,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"{'latitude': 40.7496451, 'longitude': -111.8962374}","['pickup', 'delivery']",$$,False,The food was so yummy at lunch and I heard at dinnertime they grill food over charcoal and is my favorite just thinking about grill. I think is the best Asian food in Salt Lake City. I can't wait to go there next week at dinner time with my fiancé!,5,12/12/2020,Kathy N.,0,1,0
Nohm,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"{'latitude': 40.7496451, 'longitude': -111.8962374}","['pickup', 'delivery']",$$,False,"We got curbside takeout, and the food was still nice and hot when we got home. Everything was delicious, the portions were perfect and the price was unbeatable. The chicken katsu was extremely juicy and had a beautiful crunch to it. The udon was perfectly al dente, and the veggies were smoky and fresh. Will definitely return, this was one of the best meals I've had in SLC.",5,12/4/2020,Dan B.,0,0,0
Nohm,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"{'latitude': 40.7496451, 'longitude': -111.8962374}","['pickup', 'delivery']",$$,False,"This is my new favorite restaurant in salt lake. You're reading this, you've read the other reviews too just do yourself a favor and get down there already. Cain gave us fantastic service and was so helpful working us through the menu. Wish I could give it 6 stars. And water witch is next door how could you go wrong!!!",5,12/2/2020,Alex V.,0,0,0
Nohm,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"{'latitude': 40.7496451, 'longitude': -111.8962374}","['pickup', 'delivery']",$$,False,I am a trained sushi chef and I can say without a doubt this place is hands down the highest quality Japanese food in Utah!  Great price points!  If you don't like this place there is something seriously wrong with you. Chef David is legit!  Thank you for going the extra mile!,5,10/23/2020,Jonas O.,0,1,0
Nohm,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"{'latitude': 40.7496451, 'longitude': -111.8962374}","['pickup', 'delivery']",$$,False,"do not go here if you're younger and from out of town. we tried to go here for some pre dinner drinks and we're refused service because our ids ""looked faked"". even after they scanned, we were told they couldn't serve us! there are plenty of places in the downtown area, dont waste your time here.",1,10/22/2020,Trystin G.,0,0,0
Nohm,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"{'latitude': 40.7496451, 'longitude': -111.8962374}","['pickup', 'delivery']",$$,False,"This could be the best restaurant in the city. It's insanely tasty, it's creative, and it's not the same food you could make at home or order at five other places.Every dish we ordered was interesting and incredibly good. Want something hot, fried (but not over the top), and spicy? They've got that. Feel like a combination of flavors you haven't had before that somehow just work? No problem. Want subtle, fresh, perfectly sliced sashimi? They do that too.Server was super friendly and knowledgable (and very careful about hygiene), owner came out and gave us his favorite dish, and we just couldn't have asked for more. While it's not cheap, we also felt like it was a great value.We'll be back. Cannot recommend it strongly enough!!",5,10/19/2020,Jason L.,0,1,0
Nohm,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"{'latitude': 40.7496451, 'longitude': -111.8962374}","['pickup', 'delivery']",$$,False,"Hard to explain how amazing this restaurant was. We ordered 4-5 of the shared plates, 4-5 of the skewers and Ice cream for dessert. And each plate surpassed whatever expectations we had. The flavors were unreal, everything felt fresh yet hearty. Can't explain how much we enjoyed this restaurant. We will definitely be back!",5,10/16/2020,Fran D.,0,0,0
Nohm,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"{'latitude': 40.7496451, 'longitude': -111.8962374}","['pickup', 'delivery']",$$,False,I loved my dining experience at Nohm. The staff wore their masks the entire time and encouraged guests to wear theirs when entering and while using the restrooms. The menu looks like it has changed a little as I didn't see the prefix set anju meal everyone was talking about but the food was so good. We recommend the pork belly skewer! Chicken wing and chicken thigh skewers were juicy too. We also shared the Miro as a small app and the sushi was fresh! I think this is a great date night spot or a place to do a quick girls night dinner.,5,9/25/2020,Gina K.,1,1,0
Nohm,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"{'latitude': 40.7496451, 'longitude': -111.8962374}","['pickup', 'delivery']",$$,False,This was the best dining experience I've had in a while. Food and service were outstanding! This place is a MUST for any real foodies.,5,8/26/2020,Kim G.,0,1,0
Nohm,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"{'latitude': 40.7496451, 'longitude': -111.8962374}","['pickup', 'delivery']",$$,False,The experience was amazing!  Nohm is a gem. If you like to go to a Japanese restaurant and let the chef select (omakase) and/or small plates then this is the place. David crafts the meal. Start to finish. You get a set menu of 5+ courses. Beautiful presentation but also wonderful flavors and textures. Amazing!,5,7/25/2020,Paul L.,0,1,0
Nohm,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"{'latitude': 40.7496451, 'longitude': -111.8962374}","['pickup', 'delivery']",$$,False,"Utah is so lucky to have Nohm! Went with a girlfriend last night and the meal exceeded my expectations. Each dish was so beautifully plated and the tastes were phenomenal and so fresh. Not to mention the value of the Anju set menu. We felt like the dishes kept coming out and well we welcomed every single one but we were also running out of space in our stomach.The service was exceptional, David was so kind and accommodating. I can't wait to go back and share such great food with more friends!",5,7/17/2020,Sapphire M.,0,1,0
Nohm,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"{'latitude': 40.7496451, 'longitude': -111.8962374}","['pickup', 'delivery']",$$,False,"Amazing experience all around- they are currently doing a tasting menu that was thoughtfully curated. More than enough food and such a good deal for $45. Everything was delicious and the presentation of the food, including the indoor ambiance, made me feel like we were stealing from Nohm as they should have charged us double for the experience they gave us. Highly recommend- please go and support local biz! Google says not taking dine in but that is not true.",5,7/16/2020,Meredith C.,0,2,0
Nohm,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"{'latitude': 40.7496451, 'longitude': -111.8962374}","['pickup', 'delivery']",$$,False,Incredible tasting menu tonight. One of the best meals in SLC. I really enjoyed the sake pairings. All were new to me but incredible. Don't sleep on Nohm.,5,7/16/2020,Joe S.,0,0,0
